player_id,game_type,game_level,play_time,last_interaction
6486022,refusal,2,223,20591
6486022,priority,3,269,20957
6486022,knowledge,8,411,22513
6486022,refusal,7,218,23076
6486022,people,9,588,23957
6486022,people,7,604,24314
6486022,priority,6,148,24484
6486022,people,1,596,25731
6486022,knowledge,4,335,26184
6486022,priority,7,204,26514
6486022,people,6,626,26856
6486022,people,3,815,27134
6486022,priority,9,223,27395
6486022,people,8,1871,27647
6486022,knowledge,5,763,28060
6486022,knowledge,6,692,28302
6486022,knowledge,7,461,28473
6486022,knowledge,9,901,29170
6486022,refusal,8,97,29791
6486022,people,4,320,30254
6486022,priority,8,122,30391
6486022,knowledge,2,708,30652
6486022,knowledge,1,722,30866
6486022,knowledge,3,759,31084
6486022,priority,2,581,31305
6486022,people,2,1223,31530
6486022,refusal,9,173,31818
6486023,people,0,448,1355
6486023,priority,0,1084,3347
6486023,knowledge,0,1705,5323
6486023,refusal,1,671,608415
6486023,refusal,4,461,608876
6486023,people,2,310,610851
6486023,people,8,532,1740774
6486023,priority,4,273,1741844
6486023,refusal,6,313,1742922
6486023,refusal,2,93,1743316
6486023,refusal,7,225,1743667
6486023,priority,3,312,1744069
6486023,knowledge,7,334,1745131
6486023,people,9,381,1745878
6486023,priority,9,237,1746322
6486023,knowledge,6,628,1746697
6486023,people,3,380,1747769
6486023,people,1,696,1748318
6486023,priority,6,179,1748523
6486023,priority,7,253,1748783
6486023,priority,8,336,1748939
6486023,knowledge,8,432,1749465
6486023,people,7,255,1749863
6486023,people,6,573,1750160
6486023,knowledge,5,721,1750386
6486023,knowledge,2,1326,1751139
6486023,refusal,8,151,1751521
6486023,refusal,9,155,1751676
6486023,knowledge,1,983,1753329
6486023,knowledge,4,697,1754433
6486023,people,4,722,1754910
6486024,people,0,198,1123
6486024,priority,0,507,2215
6486024,knowledge,0,460,2863
6486024,people,1,446,3640
6486024,refusal,0,324,4204
6486024,priority,1,121,4848
6486024,priority,2,223,5071
6486024,priority,4,230,5301
6486024,knowledge,1,373,6057
6486024,people,7,431,611691
6486024,people,8,508,612199
6486024,knowledge,7,299,613469
6486024,knowledge,6,289,614086
6486024,refusal,5,132,615379
6486024,refusal,6,140,615682
6486024,priority,3,253,615951
6486024,priority,5,154,616105
6486024,knowledge,8,523,617120
6486024,refusal,2,288,618054
6486024,refusal,7,150,618556
6486024,knowledge,9,378,619008
6486024,priority,6,172,619754
6486024,priority,7,180,619934
6486024,priority,8,343,620091
6486024,priority,9,182,620273
6486024,people,6,209,620734
6486024,people,9,480,621486
6486024,people,3,381,621641
6486024,people,2,394,622177
6486024,knowledge,3,213,622411
6486024,knowledge,2,514,622678
6486024,refusal,8,122,623507
6486024,people,4,154,623886
6486024,refusal,9,111,624037
6486024,knowledge,4,485,624438
6486024,knowledge,5,579,624687
6486024,people,5,266,625150
6486025,priority,0,421,2826
6486025,people,0,751,4630
6486025,knowledge,0,1140,4944
6486025,people,1,896,5972
6486025,refusal,0,559,6932
6486025,priority,1,166,7779
6486025,priority,2,175,7954
6486025,knowledge,1,682,9173
6486025,refusal,4,198,10284
6486025,refusal,3,148,11771
6486025,refusal,1,467,12360
6486025,people,5,278,12867
6486025,priority,9,464,17981
6486025,knowledge,3,328,18397
6486025,knowledge,9,329,21663
6486025,priority,8,247,21896
6486025,refusal,5,107,22341
6486025,refusal,6,864,23274
6486025,refusal,2,500,23674
6486025,priority,7,97,24028
6486025,people,7,1540,25749
6486025,knowledge,5,542,27104
6486025,refusal,7,281,27412
6486025,priority,5,371,28922
6486025,people,9,583,29396
6486025,people,8,1332,30890
6486025,people,6,1950,32343
6486025,people,2,2118,33126
6486025,priority,3,460,33385
6486025,priority,4,296,33512
6486025,knowledge,8,1490,35478
6486025,knowledge,7,484,36024
6486025,knowledge,6,618,36328
6486025,people,3,1466,36505
6486025,priority,6,352,36820
6486025,knowledge,4,829,37476
6486025,knowledge,2,1219,37921
6486026,priority,0,704,6791
6486026,people,0,667,7935
6486026,knowledge,0,5926,10635
6486026,people,1,251,11082
6486026,refusal,0,2779,14673
6486026,refusal,3,98,359974
6486026,refusal,1,768,360472
6486026,priority,2,571,361154
6486026,priority,3,211,361365
6486026,refusal,2,116,362936
6486026,priority,4,226,365637
6486026,priority,5,363,366000
6486026,priority,8,205,366824
6486026,priority,9,203,367027
6486026,knowledge,6,552,367698
6486026,knowledge,7,1279,368590
6486026,refusal,5,167,369324
6486026,refusal,6,114,369438
6486026,people,2,326,370302
6486026,people,5,458,373077
6486026,people,8,1481,375249
6486026,people,7,972,375525
6486026,people,3,1201,375644
6486026,knowledge,2,782,376154
6486026,knowledge,1,228,376431
6486026,knowledge,3,1298,376698
6486026,knowledge,8,607,377243
6486026,knowledge,9,1245,378198
6486026,knowledge,5,762,378337
6486027,priority,0,259,1600
6486027,people,0,80,1723
6486027,knowledge,0,1526,4403
6486027,people,1,705,5389
6486027,priority,1,121,6411
6486027,priority,2,143,6554
6486027,priority,4,205,6759
6486027,refusal,1,170,6940
6486027,knowledge,2,354,8695
6486027,refusal,3,474,9795
6486027,refusal,0,618,10164
6486027,refusal,4,411,10395
6486027,people,5,202,10877
6486027,knowledge,5,313,12247
6486027,priority,5,210,12829
6486027,people,8,296,357294
6486027,refusal,5,107,357503
6486027,knowledge,6,535,358437
6486027,priority,3,474,359178
6486027,refusal,6,396,359399
6486027,knowledge,1,351,360234
6486027,knowledge,4,144,361504
6486027,priority,7,520,362519
6486027,people,2,498,363078
6486027,people,3,786,364394
6486027,people,9,1155,365308
6486027,people,7,470,711572
6486027,knowledge,8,166,711910
6486027,knowledge,9,752,712221
6486027,people,6,696,712561
6486027,priority,9,207,712835
6486027,knowledge,7,289,712985
6486027,refusal,8,133,713297
6486027,refusal,9,96,713782
6486027,priority,6,455,713892
6486027,people,4,194,714115
6486028,priority,0,351,1597
6486028,knowledge,0,782,2675
6486028,people,0,210,2823
6486029,people,0,266,944
6486029,priority,0,208,1402
6486029,knowledge,0,906,2620
6486029,refusal,0,239,3507
6486029,priority,1,157,3998
6486029,priority,2,218,4216
6486029,priority,4,111,4327
6486029,knowledge,1,380,4858
6486029,refusal,1,799,6908
6486029,refusal,4,703,7937
6486029,refusal,3,86,10466
6486029,refusal,5,163,10629
6486029,knowledge,7,165,13803
6486029,priority,3,152,14001
6486029,refusal,2,80,14143
6486029,priority,5,179,14896
6486029,people,6,142,15409
6486029,refusal,7,149,15850
6486029,knowledge,9,320,16266
6486029,people,9,343,16995
6486029,priority,7,101,17814
6486029,people,1,1074,18135
6486029,people,3,1188,19017
6486029,priority,8,63,19098
6486029,people,2,522,19237
6486029,people,5,631,19435
6486029,knowledge,3,600,20922
6486029,priority,9,145,21180
6486029,priority,6,574,22399
6486029,knowledge,2,1272,22654
6486029,people,7,428,23103
6486029,knowledge,4,416,23562
6486029,refusal,8,67,23847
6486029,people,4,85,24528
6486029,knowledge,5,744,25137
6486029,knowledge,6,545,25481
6486029,knowledge,8,672,25621
6486029,refusal,9,68,26024
6486029,people,8,658,26336
6486030,people,0,250,1181
6486030,knowledge,0,831,3829
6486030,priority,0,1102,4336
6486030,refusal,0,336,5010
6486030,priority,1,319,6751
6486030,priority,2,410,7161
6486030,priority,4,381,7542
6486030,refusal,4,215,8981
6486030,people,2,240,9267
6486030,refusal,1,608,10861
6486030,refusal,3,226,12107
6486030,refusal,5,154,12261
6486030,refusal,6,220,12481
6486030,people,3,450,13778
6486030,knowledge,6,454,15980
6486030,priority,3,302,17147
6486030,priority,5,409,17367
6486030,refusal,2,197,18629
6486030,refusal,7,155,19873
6486030,priority,6,247,21044
6486030,people,8,704,22388
6486030,people,1,464,22602
6486030,people,6,556,23258
6486030,people,7,616,23434
6486030,priority,7,217,23681
6486030,priority,8,199,23891
6486030,people,9,549,24331
6486030,knowledge,1,622,24626
6486030,knowledge,2,751,24943
6486030,knowledge,3,648,25197
6486030,knowledge,4,554,25648
6486030,refusal,8,350,27059
6486030,priority,9,273,28102
6486030,people,4,271,28429
6486030,knowledge,5,1464,28677
6486030,knowledge,7,461,28901
6486030,knowledge,8,664,29208
6486030,knowledge,9,537,29521
6486030,people,5,1070,30263
6486030,refusal,9,132,30431
6486031,people,0,306,1699
6486031,priority,0,573,3087
6486031,knowledge,0,1051,4258
6486031,people,1,848,5309
6486031,refusal,0,321,257004
6486031,refusal,1,178,258215
6486031,refusal,4,200,258415
6486031,priority,1,132,258633
6486031,priority,2,188,258821
6486031,priority,4,151,258972
6486031,knowledge,1,338,259386
6486031,knowledge,2,390,259776
6486032,priority,0,432,3228
6486032,people,0,376,3947
6486032,knowledge,0,1917,4701
6486032,people,1,475,5377
6486032,priority,4,270,7224
6486032,refusal,4,345,9013
6486032,knowledge,2,717,10562
6486032,refusal,3,158,11058
6486032,refusal,0,800,11882
6486032,refusal,1,836,12100
6486032,people,7,329,13065
6486032,people,2,499,14016
6486032,priority,5,134,14284
6486032,priority,3,233,16535
6486032,priority,2,384,16693
6486032,people,5,608,16955
6486032,priority,1,223,17180
6486032,priority,8,440,18268
6486032,people,3,397,19200
6486032,people,8,928,19608
6486032,refusal,5,301,19920
6486032,priority,9,753,20915
6486032,knowledge,8,425,21471
6486032,knowledge,6,319,22615
6486032,knowledge,3,367,22982
6486032,knowledge,9,264,23967
6486032,refusal,2,496,24535
6486032,refusal,7,230,25554
6486032,knowledge,7,447,25792
6486032,knowledge,5,590,26296
6486032,priority,6,200,26650
6486032,people,9,775,28089
6486032,knowledge,4,313,28444
6486032,people,6,550,29192
6486032,knowledge,1,987,29668
6486032,priority,7,466,30217
6486033,priority,0,547,2090
6486033,knowledge,0,1246,3716
6486033,people,0,581,4092
6486033,priority,1,93,5540
6486033,priority,2,229,5769
6486033,priority,4,155,5924
6486033,refusal,4,407,8412
6486033,refusal,1,682,9642
6486033,refusal,0,715,9870
6486033,knowledge,8,211,11064
6486033,priority,8,121,11394
6486033,priority,9,243,11637
6486033,knowledge,9,355,12580
6486033,knowledge,6,528,13341
6486033,knowledge,1,902,13865
6486033,knowledge,2,1506,14398
6486033,people,1,509,14597
6486033,people,3,444,15058
6486033,people,8,1097,15615
6486033,knowledge,3,324,16739
6486033,knowledge,7,290,17040
6486033,priority,3,1054,18136
6486033,people,7,407,18666
6486033,people,2,653,19061
6486033,refusal,5,399,19836
6486033,refusal,3,157,20787
6486033,people,5,256,21681
6486033,priority,5,162,22408
6486034,priority,0,190,1448
6486034,people,0,568,2457
6486034,knowledge,0,1488,4080
6486034,people,1,527,5527
6486034,refusal,0,1164,7139
6486034,priority,2,136,7947
6486034,priority,4,133,8080
6486034,knowledge,1,671,8806
6486034,refusal,1,130,10035
6486034,refusal,4,109,10144
6486034,refusal,3,532,13119
6486034,people,2,564,13464
6486034,knowledge,5,347,16239
6486034,refusal,2,106,16815
6486034,knowledge,7,362,17874
6486034,priority,3,408,18086
6486034,people,3,320,19014
6486034,priority,5,252,19511
6486034,priority,9,300,19880
6486034,priority,8,239,20119
6486034,refusal,5,179,20893
6486034,people,5,1007,21916
6486034,priority,1,155,23213
6486034,refusal,6,338,23638
6486034,people,8,1051,24875
6486034,people,7,707,26030
6486034,refusal,7,290,26862
6486034,priority,6,223,27318
6486034,priority,7,151,27469
6486034,people,9,112,28194
6486034,knowledge,4,952,29033
6486034,knowledge,9,739,29658
6486034,knowledge,6,664,30027
6486034,knowledge,3,731,30355
6486034,knowledge,2,1370,31064
6486034,knowledge,8,958,31359
6486035,knowledge,0,819,3858
6486035,people,0,541,4313
6486035,priority,0,800,4436
6486035,priority,1,121,8012
6486035,refusal,4,575,10046
6486035,refusal,1,767,10210
6486035,people,2,376,10984
6486035,priority,4,170,11323
6486035,refusal,0,716,11731
6486035,refusal,6,247,13375
6486035,priority,5,325,14332
6486035,knowledge,3,337,14842
6486035,priority,2,227,16779
6486035,knowledge,8,348,17919
6486035,refusal,5,589,18867
6486035,refusal,2,324,19069
6486035,refusal,3,213,19348
6486035,priority,8,103,20378
6486035,knowledge,6,743,22326
6486035,refusal,7,356,22543
6486035,priority,3,255,24913
6486035,knowledge,4,316,25323
6486035,people,1,981,25965
6486035,knowledge,5,444,26331
6486035,people,3,528,27018
6486035,people,5,574,27442
6486035,priority,6,140,27794
6486035,priority,7,117,27911
6486035,knowledge,1,598,28272
6486035,priority,9,409,28857
6486035,people,6,616,29109
6486035,people,7,440,29347
6486035,knowledge,7,640,30062
6486035,knowledge,9,831,32783
6486035,people,9,922,34097
6486035,people,8,1799,34291
6486035,refusal,8,265,35028
6486035,people,4,600,35765
6486035,knowledge,2,1437,36591
6486036,priority,0,782,2758
6486036,people,0,2006,611469
6486036,knowledge,0,2086,612078
6486036,refusal,0,1360,615101
6486036,priority,1,171,616110
6486036,refusal,1,489,617572
6486036,refusal,4,226,617798
6486036,people,1,828,618412
6486036,people,2,160,618759
6486036,people,8,279,619057
6486036,knowledge,2,152,619189
6486036,knowledge,1,343,619388
6486037,priority,0,720,2895
6486037,people,0,240,3954
6486037,knowledge,0,2166,4783
6486037,people,1,399,5316
6486037,refusal,0,961,262535
6486037,priority,1,162,262772
6486037,priority,2,250,263022
6486037,priority,4,202,263224
6486037,refusal,1,131,263368
6486037,refusal,3,238,267286
6486037,refusal,4,611,267530
6486037,people,7,167,268910
6486037,refusal,5,135,270046
6486037,refusal,6,100,270146
6486037,priority,3,518,271446
6486037,priority,5,172,271618
6486037,knowledge,5,486,272218
6486037,refusal,2,172,272846
6486037,refusal,7,71,273447
6486037,knowledge,6,568,274293
6486037,priority,6,288,275270
6486037,people,6,379,275759
6486037,priority,7,162,277033
6486037,priority,8,135,277175
6486037,priority,9,127,277302
6486037,people,5,470,277563
6486037,people,2,539,278035
6486037,people,3,547,278204
6486037,people,8,658,278300
6486037,people,9,719,279273
6486037,refusal,9,87,279390
6486037,knowledge,7,466,280595
6486037,knowledge,4,517,281146
6486037,knowledge,1,871,282484
6486037,people,4,123,282884
6486037,refusal,8,94,283568
6486037,knowledge,9,818,285065
6486037,knowledge,3,886,287803
6486037,knowledge,8,1789,288182
6486037,knowledge,2,2826,288629
6486038,people,0,274,1323
6486038,priority,0,1948,3498
6486038,knowledge,0,1783,5729
6486038,people,1,547,6556
6486038,refusal,0,297,7094
6486038,priority,1,302,7891
6486038,priority,4,420,8550
6486038,refusal,1,264,10915
6486038,refusal,4,280,11195
6486038,knowledge,1,826,12547
6486038,refusal,3,564,14337
6486038,people,2,247,14852
6486038,people,5,185,15517
6486038,priority,9,293,16234
6486038,refusal,5,131,18487
6486038,priority,5,293,19885
6486038,refusal,6,332,20584
6486038,knowledge,6,328,21066
6486038,refusal,2,209,21589
6486038,priority,3,218,21937
6486038,refusal,7,131,22410
6486038,people,6,212,23641
6486038,knowledge,8,1125,24177
6486038,knowledge,4,959,25000
6486038,priority,6,288,25309
6486038,people,9,401,26011
6486038,people,3,501,26332
6486038,knowledge,3,301,26890
6486038,priority,7,192,27104
6486038,priority,8,266,27381
6486038,people,7,662,27778
6486038,refusal,9,98,28744
6486038,priority,2,478,29210
6486038,knowledge,5,500,29497
6486038,knowledge,2,1218,29970
6486038,knowledge,7,440,30147
6486038,people,4,308,30480
6486038,people,8,657,31219
6486038,refusal,8,136,31398
6486038,knowledge,9,1053,32114
6486039,priority,0,225,1132
6486039,knowledge,0,1215,3157
6486039,people,0,462,3464
6486039,refusal,0,1201,5577
6486039,priority,1,146,6772
6486039,refusal,1,345,7575
6486039,priority,2,129,10598
6486039,refusal,4,999,11479
6486039,priority,4,143,12505
6486039,knowledge,6,469,13708
6486039,refusal,6,296,14132
6486039,priority,8,855,15098
6486039,people,5,302,16592
6486039,knowledge,3,329,20010
6486039,refusal,3,676,20832
6486039,refusal,2,430,21281
6486039,refusal,5,1179,21639
6486039,priority,7,394,22076
6486039,refusal,7,357,23249
6486039,knowledge,5,262,23757
6486039,knowledge,7,450,24134
6486039,priority,3,712,25972
6486039,people,7,484,26184
6486039,people,6,727,27070
6486039,people,9,1407,27444
6486039,knowledge,4,203,28208
6486039,priority,9,278,28564
6486039,priority,6,298,28862
6486039,refusal,9,391,29567
6486039,priority,5,145,29722
6486039,knowledge,1,938,30737
6486039,knowledge,2,968,31400
6486039,people,3,399,32845
6486039,people,1,773,34108
6486039,people,2,899,34386
6486039,knowledge,9,1185,35829
6486039,people,8,2473,36263
6486039,knowledge,8,431,36511
6486040,knowledge,0,1855,4069
6486040,people,0,1060,4968
6486040,people,2,188,10025
6486040,knowledge,1,943,11308
6486040,people,1,685,13188
6486040,priority,2,297,13526
6486040,priority,8,547,14086
6486040,priority,9,418,14504
6486040,people,8,1235,15063
6486040,priority,1,331,15269
6486040,knowledge,2,536,17509
6486040,refusal,0,565,18140
6486040,knowledge,8,625,19518
6486040,refusal,4,626,19946
6486040,priority,4,874,20903
6486040,priority,0,425,21046
6486040,refusal,6,399,21315
6486040,refusal,5,357,21418
6486040,refusal,1,775,21571
6486040,people,5,214,24086
6486040,knowledge,3,262,24616
6486040,knowledge,7,327,24956
6486040,priority,3,207,25185
6486040,knowledge,5,472,25853
6486040,people,3,218,26076
6486040,people,7,558,26264
6486040,refusal,3,105,26584
6486040,refusal,2,393,26973
6486040,refusal,7,605,28167
6486040,knowledge,4,416,28700
6486040,knowledge,9,572,29045
6486040,knowledge,6,988,29329
6486040,priority,7,148,29517
6486041,people,0,239,1246
6486041,priority,0,336,1890
6486041,knowledge,0,1362,3957
6486041,people,1,986,5118
6486041,refusal,0,981,7177
6486041,priority,1,278,7585
6486041,priority,2,225,7810
6486041,priority,4,290,8100
6486041,refusal,1,191,8692
6486041,refusal,4,290,8982
6486041,people,2,367,10184
6486041,knowledge,2,381,11722
6486041,refusal,3,156,13392
6486041,refusal,6,144,13831
6486041,people,5,266,15678
6486041,people,3,489,16311
6486041,people,7,815,16904
6486041,people,8,1026,17259
6486041,knowledge,7,295,17677
6486041,knowledge,9,336,18013
6486041,knowledge,3,231,18397
6486041,priority,3,241,18695
6486041,priority,9,413,19108
6486041,priority,5,263,19371
6486041,knowledge,6,545,21932
6486041,knowledge,8,390,22343
6486041,knowledge,1,888,22934
6486041,knowledge,5,781,23513
6486041,refusal,2,505,24499
6486041,refusal,5,535,24739
6486041,priority,8,378,25051
6486041,refusal,7,102,25721
6486041,people,6,521,27267
6486041,knowledge,4,302,27596
6486041,people,9,200,27910
6486042,priority,0,2204,439278
6486042,people,0,3642,530754
6486042,knowledge,0,3402,531509
6486042,refusal,0,2305,784226
6486042,priority,4,1409,1304548
6486042,people,1,2720,1386592
6506001,priority,0,1482,11290
6506001,people,0,2026,19215
6506001,people,1,931,20381
6506001,priority,4,402,20889
6506001,knowledge,1,132,23877
6506001,people,8,340,24726
6506001,refusal,0,1088,26282
6506001,refusal,4,405,27010
6506001,refusal,1,974,27860
6506001,people,2,713,29150
6506001,refusal,3,190,29676
6506001,priority,1,1163,32630
6506001,priority,2,349,33261
6506001,people,3,202,34410
6506001,people,5,955,35385
6506001,knowledge,0,6620,35599
6506001,refusal,6,391,36723
6506001,refusal,2,148,36871
6506001,refusal,5,128,36999
6506001,priority,3,283,37347
6506001,knowledge,2,362,38151
6506001,knowledge,3,124,38294
6506001,knowledge,9,85,38397
6506001,knowledge,8,95,38492
6506001,knowledge,5,195,39623
6506001,priority,5,302,40528
6506001,knowledge,6,94,40737
6506002,priority,0,856,1858
6506002,people,0,1064,6239
6506002,knowledge,0,11550,16641
6506002,people,1,423,17205
6506002,refusal,0,2327,20103
6506002,priority,1,157,22133
6506002,knowledge,1,571,22985
6506002,refusal,4,335,24560
6506002,priority,4,407,24905
6506002,knowledge,2,780,25761
6506002,refusal,1,2476,28086
6506002,knowledge,8,588,28864
6506002,knowledge,6,195,29353
6506002,people,3,136,30374
6506002,priority,9,343,31226
6506002,priority,8,246,32034
6506002,knowledge,9,715,32579
6506002,refusal,6,787,33594
6506002,priority,2,257,34021
6506002,people,8,1553,35187
6506002,refusal,5,694,38043
6506002,refusal,3,400,38433
6506002,people,2,1211,40336
6506002,refusal,2,356,41003
6506003,people,0,297,1095
6506003,priority,0,376,1696
6506003,knowledge,0,2460,5493
6506003,people,1,418,6005
6506003,refusal,0,287,6941
6506003,priority,1,211,90341
6506003,refusal,1,479,90965
6506003,refusal,3,1842,95503
6506003,refusal,4,640,96072
6506003,priority,4,182,98723
6506003,people,5,305,103189
6506003,priority,5,103,105829
6506003,refusal,2,104,106171
6506003,refusal,5,371,107136
6506003,refusal,6,460,107441
6506003,refusal,7,441,109073
6506003,priority,9,204,109351
6506003,knowledge,6,1217,110033
6506003,people,8,769,111909
6506003,priority,6,122,112043
6506003,knowledge,3,479,113092
6506003,people,9,892,113819
6506003,people,7,532,114123
6506003,people,3,554,114445
6506003,priority,7,171,114653
6506003,people,2,856,115348
6506003,knowledge,2,841,116055
6506003,knowledge,7,1257,116432
6506003,knowledge,1,984,116935
6506003,priority,8,105,117206
6506003,knowledge,9,987,117812
6506003,priority,2,390,118328
6506003,knowledge,4,855,118785
6506003,priority,3,513,119631
6506003,knowledge,8,1335,121263
6506003,knowledge,5,1038,121495
6506003,people,4,963,121987
6506003,people,6,2224,122988
6506003,refusal,9,527,123864
6506003,refusal,8,349,124160
6506004,knowledge,0,749,3335
6506004,people,0,824,3684
6506004,priority,0,758,4402
6506004,priority,2,305,8151
6506004,priority,1,89,8240
6506004,refusal,1,187,8878
6506004,refusal,4,416,9647
6506004,refusal,3,126,11918
6506004,refusal,0,647,12444
6506004,people,5,230,12749
6506004,refusal,2,208,13400
6506004,priority,3,560,14141
6506004,refusal,5,346,16011
6506004,refusal,6,148,19017
6506004,priority,5,107,19262
6506004,priority,7,201,21267
6506004,knowledge,1,834,21749
6506004,refusal,7,269,22316
6506004,people,1,1640,22778
6506004,knowledge,4,251,24139
6506004,priority,6,146,24523
6506004,people,9,664,25072
6506004,people,2,891,25309
6506004,people,3,568,25410
6506004,people,7,494,26849
6506004,priority,8,324,27213
6506004,people,8,922,27584
6506004,knowledge,5,715,28744
6506004,knowledge,7,376,28900
6506004,knowledge,2,1608,29212
6506004,knowledge,9,480,29529
6506004,refusal,8,165,30259
6506004,priority,9,163,30518
6506004,people,4,440,31052
6506004,knowledge,3,416,31591
6506004,knowledge,6,798,31923
6506004,knowledge,8,519,32170
6506004,priority,4,384,32472
6506004,people,6,2904,34565
6506004,refusal,9,348,34898
6506005,people,0,174,1113
6506005,priority,0,206,1361
6506005,knowledge,0,889,2404
6506005,people,1,383,3095
6506005,refusal,0,298,3558
6506005,priority,1,241,4251
6506005,priority,2,185,4436
6506005,priority,4,229,4665
6506005,knowledge,1,420,5811
6506005,knowledge,2,828,6639
6506005,refusal,1,269,6977
6506005,refusal,4,158,7135
6506005,refusal,3,255,8162
6506005,people,2,306,9121
6506005,people,5,151,9272
6506005,people,7,428,9700
6506005,people,8,479,10180
6506005,knowledge,5,263,11162
6506005,knowledge,9,796,12366
6506005,knowledge,6,229,12627
6506005,refusal,2,266,13294
6506005,refusal,5,151,13445
6506005,refusal,6,89,13534
6506005,priority,3,251,14655
6506005,priority,5,299,14954
6506005,priority,8,167,15121
6506005,priority,9,230,15351
6506005,refusal,7,128,16912
6506005,knowledge,3,665,18053
6506005,knowledge,7,280,18180
6506005,knowledge,4,195,18479
6506005,knowledge,8,1122,19382
6506005,priority,6,146,20858
6506005,priority,7,141,21000
6506005,people,3,460,21408
6506005,people,6,329,21530
6506005,refusal,8,78,22282
6506005,people,4,122,23026
6506006,priority,0,522,2302
6506006,people,0,584,5025
6506006,knowledge,0,2731,6038
6506006,people,1,315,6940
6506006,refusal,0,303,7735
6506006,priority,1,114,8264
6506006,knowledge,1,509,9068
6506006,refusal,4,1556,13044
6506006,priority,2,300,13607
6506006,priority,4,105,13712
6506006,refusal,1,1754,14867
6506006,people,2,588,15671
6506006,priority,8,377,16355
6506006,refusal,6,224,18013
6506006,priority,3,239,19382
6506006,refusal,2,222,21587
6506006,refusal,5,141,21728
6506006,refusal,3,445,22056
6506006,priority,5,190,22329
6506006,priority,9,214,22548
6506006,knowledge,8,197,23740
6506006,knowledge,2,235,24295
6506006,knowledge,9,291,25151
6506006,refusal,7,426,25692
6506006,knowledge,7,170,26632
6506006,knowledge,5,778,29389
6506006,people,3,824,29618
6506006,people,5,209,29766
6506006,refusal,9,109,30355
6506006,priority,7,105,30601
6506006,knowledge,3,818,34340
6506006,knowledge,4,1367,35749
6506006,knowledge,6,1581,39599
6506006,people,6,1381,42789
6506006,people,7,458,43491
6506006,people,8,851,43880
6506006,people,9,719,44177
6506007,priority,0,648,1780
6506007,knowledge,0,1181,3503
6506007,people,0,770,3980
6506007,people,1,254,4482
6506007,refusal,0,326,5301
6506007,priority,1,87,5736
6506007,priority,2,173,5909
6506007,priority,4,91,6000
6506007,knowledge,1,715,7065
6506007,refusal,1,198,7487
6506007,refusal,4,334,8149
6506007,refusal,3,178,8433
6506007,people,8,428,1046482
6506007,people,9,396,1046878
6506007,priority,3,141,1047317
6506007,knowledge,5,274,1047717
6506007,people,2,172,1048285
6506007,people,5,320,1048542
6506007,people,6,1060,1218601
6506007,priority,6,145,1218769
6506007,priority,7,99,1218881
6506007,knowledge,7,294,1219222
6506007,people,7,650,1219493
6506007,knowledge,2,681,1219996
6506007,refusal,8,92,1220738
6506007,people,4,132,1221276
6506007,priority,9,159,1221484
6506007,refusal,9,103,1221683
6506007,knowledge,3,224,1221919
6506007,knowledge,8,408,1222318
6506007,knowledge,9,181,1222499
6506007,knowledge,4,1077,1651549
6506008,priority,0,650,2136
6506008,knowledge,0,1639,4871
6506008,people,0,578,5064
6506008,refusal,0,543,6491
6506008,priority,1,218,7270
6506008,refusal,3,407,11314
6506008,refusal,1,717,11968
6506008,refusal,4,777,12601
6506008,people,5,347,13358
6506008,priority,2,573,14112
6506008,people,3,399,14972
6506008,priority,3,358,15366
6506008,priority,5,152,18824
6506008,refusal,6,181,20361
6506008,refusal,5,256,20610
6506008,refusal,2,400,20891
6506008,priority,7,279,21219
6506008,people,6,295,21628
6506008,knowledge,8,476,22461
6506008,refusal,7,474,23248
6506008,priority,6,293,24988
6506008,priority,4,504,26943
6506008,priority,8,382,27325
6506008,people,1,698,27580
6506008,people,2,369,27764
6506008,priority,9,233,28562
6506008,people,7,797,28877
6506008,people,9,1358,29365
6506008,people,8,878,29850
6506008,knowledge,1,1048,30460
6506008,knowledge,4,1065,31596
6506008,knowledge,6,926,32009
6506008,knowledge,2,1171,32886
6506008,refusal,8,452,33721
6506008,knowledge,5,936,34366
6506008,knowledge,9,993,34826
6506008,knowledge,3,547,34973
6506008,knowledge,7,686,35079
6506009,people,0,324,1195
6506009,priority,0,788,3574
6506009,knowledge,0,1302,5209
6506009,people,1,683,6200
6506009,refusal,0,623,7360
6506009,priority,4,551,9006
6506009,priority,1,217,9483
6506009,knowledge,1,422,10009
6506009,people,8,810,11964
6506009,refusal,4,1403,14006
6506009,knowledge,2,1515,16363
6506009,refusal,1,847,17137
6506009,people,7,492,17710
6506009,refusal,3,312,18580
6506009,priority,5,789,20208
6506009,knowledge,5,111,20605
6506010,priority,0,1149,5404
6506010,knowledge,0,2433,6245
6506010,refusal,0,412,7734
6506010,priority,1,166,8806
6506010,priority,4,126,9033
6506010,refusal,4,344,10988
6506010,refusal,1,883,11175
6506010,refusal,3,102,13546
6506010,knowledge,1,506,13666
6506010,people,0,792,16706
6506010,people,1,622,17097
6506010,priority,9,375,17490
6506010,people,5,295,17914
6506010,knowledge,7,153,18874
6506010,knowledge,3,542,19179
6506010,refusal,5,566,19774
6506010,priority,2,110,21527
6506010,knowledge,2,864,23488
6506010,people,7,198,25042
6506010,people,8,820,25207
6506010,refusal,6,188,25418
6506010,people,3,1249,25670
6506010,refusal,2,255,26063
6506010,people,6,503,27430
6506010,priority,3,484,27729
6506010,knowledge,5,313,28101
